Unnamed: 1,Unnamed: 3
–,nan
–,nan
–,nan
"1,344","(1,643)"
–,nan
–,nan
–,nan
–,nan
–,nan
–,nan
–,nan
–,nan
–,nan
–,nan
–,nan
–,nan
